normalization_mode mode3
title l64c64a076_m140_fit_pz1
gm T5
eta eta0
pz 1
bT 0
component real
nstates 2
normalization_sample_domain complex
input_fit_table /Users/xiang/Desktop/codes/lat-hadron-analysis-DA/examples/l64c64a076_m140/analysis/2-bm/results_fit_nst2/l64c64a076_m140_fit_pz1/tables/l64c64a076_m140_fit_pz1_T5_eta0_bT0_real_2state_fit.txt
input_sample_table /Users/xiang/Desktop/codes/lat-hadron-analysis-DA/examples/l64c64a076_m140/analysis/2-bm/results_fit_nst2/l64c64a076_m140_fit_pz1/samples/l64c64a076_m140_fit_pz1_T5_eta0_bT0_real_2state_samples.txt
reference_same_pz_bT0_bz0 l64c64a076_m140_fit_pz1 T5 eta0 pz=1 bT=0 bz=0
reference_pz0_same_bT_bz0 l64c64a076_m140_fit_pz0 T5 eta0 pz=0 bT=0 bz=0
reference_pz0_bT0_bz0 l64c64a076_m140_fit_pz0 T5 eta0 pz=0 bT=0 bz=0
bz	sample_id	success	m0
3	181	1	7.4942577844e-01
3	182	1	7.4942801410e-01
3	183	1	7.4902107779e-01
3	184	1	7.4940809384e-01
3	185	1	7.4929312426e-01
3	186	1	7.4890048313e-01
3	187	1	7.4926394714e-01
3	188	1	7.4961467230e-01
3	189	1	7.4888743265e-01
3	190	1	7.4929066593e-01
3	191	1	7.4935141899e-01
3	192	1	7.4892272074e-01
3	193	1	7.4873979748e-01
3	194	1	7.4922247779e-01
3	195	1	7.4895519738e-01
3	196	1	7.4955065581e-01
3	197	1	7.4886471482e-01
3	198	1	7.4882569426e-01
3	199	1	7.4922400585e-01
4	0	1	6.5093425438e-01
4	1	1	6.5205499116e-01
4	2	1	6.5073506314e-01
4	3	1	6.5169351105e-01
4	4	1	6.5163768055e-01
4	5	1	6.5146514937e-01
4	6	1	6.5205327735e-01
4	7	1	6.5187715706e-01
4	8	1	6.5218190138e-01
4	9	1	6.5256612919e-01
4	10	1	6.5222102324e-01
4	11	1	6.5179012947e-01
4	12	1	6.5124196324e-01
4	13	1	6.5145370150e-01
4	14	1	6.5130209220e-01
4	15	1	6.5165501545e-01
4	16	1	6.5165180948e-01
4	17	1	6.5234951214e-01
4	18	1	6.5172833729e-01
4	19	1	6.5177407595e-01
4	20	1	6.5142392537e-01
4	21	1	6.5146073060e-01
4	22	1	6.5159641116e-01
4	23	1	6.5160760567e-01
4	24	1	6.5199122198e-01
4	25	1	6.5152267866e-01
4	26	1	6.5119298293e-01
4	27	1	6.5122136014e-01
4	28	1	6.5174116441e-01
4	29	1	6.5146158530e-01
4	30	1	6.5160223754e-01
4	31	1	6.5158609595e-01
4	32	1	6.5214094922e-01
4	33	1	6.5210059471e-01
4	34	1	6.5197924241e-01
4	35	1	6.5270296425e-01
4	36	1	6.5155365558e-01
4	37	1	6.5114795200e-01
4	38	1	6.5234531846e-01
4	39	1	6.5129384442e-01
4	40	1	6.5216195815e-01
4	41	1	6.5213675061e-01
4	42	1	6.5148202207e-01
4	43	1	6.5218067419e-01
4	44	1	6.5181090969e-01
4	45	1	6.5219404561e-01
4	46	1	6.5214571793e-01
4	47	1	6.5154760390e-01
4	48	1	6.5148655309e-01
4	49	1	6.5152248911e-01
4	50	1	6.5175605861e-01
4	51	1	6.5122638291e-01
4	52	1	6.5078985217e-01
4	53	1	6.5212816798e-01
4	54	1	6.5189565250e-01
4	55	1	6.5185343938e-01
4	56	1	6.5113111550e-01
4	57	1	6.5211338724e-01
4	58	1	6.5193629546e-01
4	59	1	6.5154760285e-01
4	60	1	6.5151440290e-01
4	61	1	6.5154037577e-01
4	62	1	6.5195606850e-01
4	63	1	6.5116720028e-01
4	64	1	6.5144946445e-01
4	65	1	6.5301558717e-01
4	66	1	6.5151349990e-01
4	67	1	6.5163701423e-01
4	68	1	6.5184324212e-01
4	69	1	6.5187053992e-01
4	70	1	6.5142173924e-01
4	71	1	6.5179187886e-01
4	72	1	6.5146016171e-01
4	73	1	6.5200670032e-01
4	74	1	6.5147063669e-01
4	75	1	6.5177749792e-01
4	76	1	6.5189889869e-01
4	77	1	6.5249216688e-01
4	78	1	6.5115805156e-01
4	79	1	6.5132235303e-01
4	80	1	6.5213136674e-01
4	81	1	6.5182397218e-01
4	82	1	6.5149459336e-01
4	83	1	6.5168053620e-01
4	84	1	6.5181789672e-01
4	85	1	6.5099721239e-01
4	86	1	6.5187542792e-01
4	87	1	6.5213376380e-01
4	88	1	6.5194023092e-01
4	89	1	6.5204016774e-01
4	90	1	6.5175301088e-01
4	91	1	6.5237064541e-01
4	92	1	6.5167624271e-01
4	93	1	6.5179655117e-01
4	94	1	6.5162687299e-01
4	95	1	6.5214403692e-01
4	96	1	6.5192961685e-01
4	97	1	6.5163840430e-01
4	98	1	6.5169123367e-01
4	99	1	6.5172465199e-01
4	100	1	6.5172569643e-01
4	101	1	6.5198761379e-01
4	102	1	6.5147039617e-01
4	103	1	6.5150217568e-01
4	104	1	6.5232447257e-01
4	105	1	6.5216142618e-01
4	106	1	6.5139209468e-01
4	107	1	6.5164640128e-01
4	108	1	6.5216753116e-01
4	109	1	6.5119808439e-01
4	110	1	6.5236535310e-01
4	111	1	6.5178502890e-01
4	112	1	6.5169556964e-01
4	113	1	6.5276572903e-01
4	114	1	6.5192584615e-01
4	115	1	6.5225567571e-01
4	116	1	6.5069650889e-01
4	117	1	6.5153037317e-01
4	118	1	6.5193100556e-01
4	119	1	6.5184743575e-01
4	120	1	6.5063862975e-01
4	121	1	6.5152671864e-01
4	122	1	6.5201876742e-01
4	123	1	6.5224125093e-01
4	124	1	6.5243435411e-01
4	125	1	6.5146790026e-01
4	126	1	6.5186118853e-01
4	127	1	6.5148971218e-01
4	128	1	6.5139809425e-01
4	129	1	6.5205206769e-01
4	130	1	6.5134093684e-01
4	131	1	6.5186291788e-01
4	132	1	6.5184855776e-01
4	133	1	6.5181506594e-01
4	134	1	6.5109274710e-01
4	135	1	6.5232070616e-01
4	136	1	6.5188326368e-01
4	137	1	6.5090342384e-01
4	138	1	6.5233505632e-01
4	139	1	6.5163291012e-01
4	140	1	6.5160297781e-01
4	141	1	6.5163142237e-01
4	142	1	6.5215251859e-01
4	143	1	6.5145888284e-01
4	144	1	6.5106025437e-01
4	145	1	6.5187564624e-01
4	146	1	6.5293266476e-01
4	147	1	6.5189428567e-01
4	148	1	6.5192281200e-01
4	149	1	6.5133834112e-01
4	150	1	6.5213520775e-01
4	151	1	6.5108506052e-01
4	152	1	6.5170475225e-01
4	153	1	6.5211748872e-01
4	154	1	6.5230699721e-01
4	155	1	6.5200466651e-01
4	156	1	6.5088870460e-01
4	157	1	6.5123512836e-01
4	158	1	6.5142511706e-01
4	159	1	6.5182600323e-01
4	160	1	6.5235020436e-01
4	161	1	6.5159371898e-01
4	162	1	6.5152959588e-01
4	163	1	6.5145554199e-01
4	164	1	6.5188320680e-01
4	165	1	6.5149441260e-01
4	166	1	6.5126313328e-01
4	167	1	6.5177902000e-01
4	168	1	6.5159099453e-01
4	169	1	6.5136334955e-01
4	170	1	6.5126342152e-01
4	171	1	6.5124131268e-01
4	172	1	6.5233489723e-01
4	173	1	6.5221828991e-01
4	174	1	6.5256759091e-01
4	175	1	6.5196063853e-01
4	176	1	6.5125896068e-01
4	177	1	6.5188817899e-01
4	178	1	6.5103255666e-01
4	179	1	6.5235300666e-01
4	180	1	6.5193178623e-01
4	181	1	6.5216363409e-01
4	182	1	6.5211864427e-01
4	183	1	6.5153849546e-01
4	184	1	6.5211502508e-01
4	185	1	6.5197849776e-01
4	186	1	6.5132104774e-01
4	187	1	6.5192365049e-01
4	188	1	6.5239115280e-01
4	189	1	6.5139389929e-01
4	190	1	6.5192030090e-01
4	191	1	6.5196886383e-01
4	192	1	6.5151748095e-01
4	193	1	6.5118744908e-01
4	194	1	6.5187465703e-01
4	195	1	6.5142259402e-01
4	196	1	6.5238153222e-01
4	197	1	6.5134504358e-01
4	198	1	6.5122838747e-01
4	199	1	6.5176256923e-01
5	0	1	5.5925145091e-01
5	1	1	5.6070609487e-01
5	2	1	5.5907128743e-01
5	3	1	5.6023746525e-01
5	4	1	5.6022807691e-01
5	5	1	5.5994633202e-01
5	6	1	5.6065567236e-01
5	7	1	5.6044265861e-01
5	8	1	5.6086233645e-01
5	9	1	5.6132209944e-01
5	10	1	5.6096078805e-01
5	11	1	5.6034888662e-01
5	12	1	5.5973008825e-01
5	13	1	5.5992435021e-01
5	14	1	5.5977573295e-01
5	15	1	5.6021968254e-01
5	16	1	5.6014156316e-01
5	17	1	5.6111139323e-01
5	18	1	5.6026945410e-01
5	19	1	5.6030941320e-01
5	20	1	5.5990548568e-01
5	21	1	5.5995231896e-01
5	22	1	5.6010218851e-01
5	23	1	5.6012700334e-01
5	24	1	5.6062028961e-01
5	25	1	5.6004324761e-01
5	26	1	5.5969584220e-01
5	27	1	5.5969317179e-01
5	28	1	5.6021167872e-01
5	29	1	5.6002045957e-01
5	30	1	5.6015988611e-01
5	31	1	5.6005296683e-01
5	32	1	5.6076847784e-01
5	33	1	5.6082502209e-01
5	34	1	5.6060528756e-01
5	35	1	5.6150706310e-01
5	36	1	5.6005292612e-01
5	37	1	5.5959817199e-01
5	38	1	5.6102392323e-01
5	39	1	5.5966163115e-01
5	40	1	5.6078484898e-01
5	41	1	5.6087065521e-01
5	42	1	5.5995842829e-01
5	43	1	5.6090200203e-01
5	44	1	5.6031917276e-01
5	45	1	5.6084430823e-01
5	46	1	5.6079654068e-01
5	47	1	5.5996874869e-01
5	48	1	5.5999709854e-01
5	49	1	5.6010358704e-01
5	50	1	5.6024531412e-01
5	51	1	5.5961307712e-01
5	52	1	5.5909576494e-01
5	53	1	5.6073876590e-01
5	54	1	5.6042842271e-01
5	55	1	5.6044288491e-01
5	56	1	5.5950510191e-01
5	57	1	5.6067954348e-01
5	58	1	5.6046950650e-01
5	59	1	5.5996544482e-01
5	60	1	5.6003456133e-01
5	61	1	5.6013471916e-01
5	62	1	5.6066713274e-01
5	63	1	5.5959233036e-01
5	64	1	5.5991963295e-01
5	65	1	5.6189842002e-01
5	66	1	5.5992393539e-01
5	67	1	5.6020051666e-01
5	68	1	5.6040824383e-01
5	69	1	5.6040712190e-01
5	70	1	5.5981353336e-01
5	71	1	5.6028526821e-01
5	72	1	5.5999700704e-01
5	73	1	5.6059692247e-01
5	74	1	5.5986873373e-01
5	75	1	5.6037448982e-01
5	76	1	5.6055413572e-01
5	77	1	5.6121019790e-01
5	78	1	5.5961786352e-01
5	79	1	5.5974202797e-01
5	80	1	5.6077144814e-01
5	81	1	5.6043947731e-01
5	82	1	5.5993639778e-01
5	83	1	5.6018432465e-01
5	84	1	5.6048822755e-01
5	85	1	5.5926600179e-01
5	86	1	5.6037506555e-01
5	87	1	5.6074726311e-01
5	88	1	5.6051609493e-01
5	89	1	5.6061883706e-01
5	90	1	5.6026995572e-01
5	91	1	5.6112337960e-01
5	92	1	5.6022201639e-01
5	93	1	5.6035995539e-01
5	94	1	5.6016969327e-01
5	95	1	5.6078864451e-01
5	96	1	5.6055878683e-01
5	97	1	5.6018993825e-01
5	98	1	5.6024486537e-01
5	99	1	5.6023648673e-01
5	100	1	5.6025808392e-01
5	101	1	5.6059637510e-01
5	102	1	5.5994656052e-01
5	103	1	5.5997835170e-01
5	104	1	5.6106596903e-01
5	105	1	5.6086999080e-01
5	106	1	5.5977600079e-01
5	107	1	5.6013421753e-01
5	108	1	5.6085885117e-01
5	109	1	5.5960394598e-01
5	110	1	5.6103498022e-01
5	111	1	5.6038006389e-01
5	112	1	5.6029910768e-01
5	113	1	5.6154902196e-01
5	114	1	5.6047153610e-01
5	115	1	5.6099400768e-01
5	116	1	5.5888761517e-01
5	117	1	5.6006139157e-01
5	118	1	5.6055429737e-01
5	119	1	5.6044515107e-01
5	120	1	5.5888783588e-01
5	121	1	5.5996278947e-01
5	122	1	5.6057976831e-01
5	123	1	5.6077951013e-01
5	124	1	5.6123003454e-01
5	125	1	5.5995277727e-01
5	126	1	5.6042510517e-01
5	127	1	5.5990462118e-01
5	128	1	5.5986790180e-01
5	129	1	5.6068792780e-01
5	130	1	5.5982266904e-01
5	131	1	5.6045622920e-01
5	132	1	5.6041048624e-01
5	133	1	5.6034418114e-01
5	134	1	5.5948508460e-01
5	135	1	5.6111810777e-01
5	136	1	5.6051522995e-01
5	137	1	5.5926162217e-01
5	138	1	5.6099115966e-01
5	139	1	5.6020470706e-01
5	140	1	5.6014598989e-01
5	141	1	5.6020718378e-01
5	142	1	5.6078703117e-01
5	143	1	5.5993705925e-01
5	144	1	5.5941773929e-01
5	145	1	5.6052650022e-01
5	146	1	5.6181832527e-01
5	147	1	5.6047183691e-01
5	148	1	5.6054606339e-01
5	149	1	5.5980587656e-01
5	150	1	5.6076740892e-01
5	151	1	5.5942722960e-01
5	152	1	5.6019240395e-01
5	153	1	5.6078662219e-01
5	154	1	5.6102831421e-01
5	155	1	5.6057994747e-01
5	156	1	5.5918825988e-01
5	157	1	5.5964117162e-01
5	158	1	5.5995740315e-01
5	159	1	5.6044473494e-01
5	160	1	5.6115774536e-01
5	161	1	5.6008291682e-01
5	162	1	5.6007875867e-01
5	163	1	5.5996139344e-01
5	164	1	5.6043240878e-01
5	165	1	5.5993258690e-01
5	166	1	5.5971027260e-01
5	167	1	5.6031353960e-01
5	168	1	5.6008654436e-01
5	169	1	5.5987342139e-01
5	170	1	5.5959346389e-01
5	171	1	5.5967606263e-01
5	172	1	5.6098220873e-01
5	173	1	5.6087560507e-01
5	174	1	5.6142749139e-01
5	175	1	5.6056195991e-01
5	176	1	5.5968282187e-01
5	177	1	5.6043805126e-01
5	178	1	5.5945644871e-01
5	179	1	5.6109190768e-01
5	180	1	5.6052452214e-01
5	181	1	5.6084741442e-01
5	182	1	5.6074079272e-01
5	183	1	5.6001600174e-01
5	184	1	5.6075877899e-01
5	185	1	5.6062514535e-01
5	186	1	5.5974651468e-01
5	187	1	5.6056055677e-01
5	188	1	5.6108498590e-01
5	189	1	5.5985193345e-01
5	190	1	5.6049819165e-01
5	191	1	5.6050720840e-01
5	192	1	5.6013078315e-01
5	193	1	5.5965715337e-01
5	194	1	5.6047311883e-01
5	195	1	5.5986157815e-01
5	196	1	5.6116621133e-01
5	197	1	5.5981291301e-01
5	198	1	5.5959030111e-01
5	199	1	5.6025168629e-01
6	0	1	4.7542172586e-01
6	1	1	4.7716084866e-01
6	2	1	4.7533766065e-01
6	3	1	4.7660261247e-01
6	4	1	4.7665158792e-01
6	5	1	4.7627730581e-01
6	6	1	4.7703680094e-01
6	7	1	4.7680923320e-01
6	8	1	4.7733423882e-01
6	9	1	4.7779820984e-01
6	10	1	4.7744918961e-01
6	11	1	4.7668714598e-01
6	12	1	4.7606380493e-01
6	13	1	4.7626652707e-01
6	14	1	4.7615703195e-01
6	15	1	4.7665437168e-01
6	16	1	4.7644077142e-01
6	17	1	4.7763985672e-01
6	18	1	4.7658500760e-01
6	19	1	4.7662489670e-01
6	20	1	4.7620877880e-01
6	21	1	4.7630269167e-01
6	22	1	4.7641295586e-01
6	23	1	4.7643241003e-01
6	24	1	4.7708357784e-01
6	25	1	4.7636469670e-01
6	26	1	4.7602602240e-01
6	27	1	4.7599784821e-01
6	28	1	4.7650336545e-01
6	29	1	4.7644178915e-01
6	30	1	4.7659590793e-01
6	31	1	4.7631726360e-01
6	32	1	4.7718989768e-01
6	33	1	4.7735332173e-01
6	34	1	4.7710398771e-01
6	35	1	4.7813259041e-01
6	36	1	4.7636351318e-01
6	37	1	4.7592966942e-01
6	38	1	4.7745384407e-01
6	39	1	4.7590919404e-01
6	40	1	4.7718586575e-01
6	41	1	4.7743086728e-01
6	42	1	4.7624135302e-01
6	43	1	4.7738603596e-01
6	44	1	4.7664052583e-01
6	45	1	4.7726766609e-01
6	46	1	4.7726437398e-01
6	47	1	4.7620904710e-01
6	48	1	4.7630020238e-01
6	49	1	4.7656836822e-01
6	50	1	4.7649365077e-01
6	51	1	4.7590301631e-01
6	52	1	4.7525934822e-01
6	53	1	4.7716189894e-01
6	54	1	4.7679056834e-01
6	55	1	4.7684482699e-01
6	56	1	4.7572576691e-01
6	57	1	4.7701724563e-01
6	58	1	4.7682096527e-01
6	59	1	4.7620174022e-01
6	60	1	4.7637903824e-01
6	61	1	4.7660914998e-01
6	62	1	4.7723084655e-01
6	63	1	4.7590768579e-01
6	64	1	4.7622540960e-01
6	65	1	4.7848195150e-01
6	66	1	4.7614246345e-01
6	67	1	4.7662674398e-01
6	68	1	4.7679141052e-01
6	69	1	4.7674467459e-01
6	70	1	4.7600571692e-01
6	71	1	4.7653161926e-01
6	72	1	4.7638826523e-01
6	73	1	4.7694167248e-01
6	74	1	4.7607241637e-01
6	75	1	4.7679717814e-01
6	76	1	4.7701893738e-01
6	77	1	4.7768605748e-01
6	78	1	4.7591582165e-01
6	79	1	4.7601068840e-01
6	80	1	4.7717221098e-01
6	81	1	4.7688572028e-01
6	82	1	4.7618183286e-01
6	83	1	4.7652264051e-01
6	84	1	4.7695254465e-01
6	85	1	4.7542935762e-01
6	86	1	4.7666267819e-01
6	87	1	4.7711852821e-01
6	88	1	4.7686443238e-01
6	89	1	4.7698547637e-01
6	90	1	4.7660805347e-01
6	91	1	4.7762538494e-01
6	92	1	4.7655943250e-01
6	93	1	4.7678032976e-01
6	94	1	4.7657425011e-01
6	95	1	4.7722479899e-01
6	96	1	4.7697473628e-01
6	97	1	4.7656622014e-01
6	98	1	4.7661057397e-01
6	99	1	4.7658987582e-01
6	100	1	4.7659628954e-01
6	101	1	4.7699291374e-01
6	102	1	4.7627429742e-01
6	103	1	4.7626804630e-01
6	104	1	4.7755619050e-01
6	105	1	4.7738274225e-01
6	106	1	4.7597796587e-01
6	107	1	4.7643454731e-01
6	108	1	4.7729902035e-01
6	109	1	4.7587179621e-01
6	110	1	4.7745814690e-01
6	111	1	4.7674175673e-01
6	112	1	4.7676118051e-01
6	113	1	4.7808014250e-01
6	114	1	4.7679002413e-01
6	115	1	4.7752111595e-01
6	116	1	4.7493643941e-01
6	117	1	4.7645327404e-01
6	118	1	4.7697166975e-01
6	119	1	4.7683710491e-01
6	120	1	4.7500150779e-01
6	121	1	4.7620359416e-01
6	122	1	4.7701216501e-01
6	123	1	4.7710706290e-01
6	124	1	4.7780662291e-01
6	125	1	4.7627216111e-01
6	126	1	4.7680032923e-01
6	127	1	4.7613611258e-01
6	128	1	4.7618143859e-01
6	129	1	4.7714782913e-01
6	130	1	4.7618289922e-01
6	131	1	4.7687835858e-01
6	132	1	4.7683137329e-01
6	133	1	4.7666972765e-01
6	134	1	4.7578053795e-01
6	135	1	4.7775273630e-01
6	136	1	4.7698604495e-01
6	137	1	4.7550383153e-01
6	138	1	4.7743567075e-01
6	139	1	4.7657348789e-01
6	140	1	4.7654077275e-01
6	141	1	4.7662464693e-01
6	142	1	4.7723033974e-01
6	143	1	4.7624507019e-01
6	144	1	4.7559147714e-01
6	145	1	4.7698783627e-01
6	146	1	4.7843176334e-01
6	147	1	4.7685895549e-01
6	148	1	4.7695586564e-01
6	149	1	4.7608553324e-01
6	150	1	4.7716047608e-01
6	151	1	4.7565006826e-01
6	152	1	4.7650754890e-01
6	153	1	4.7724871635e-01
6	154	1	4.7749757159e-01
6	155	1	4.7695929383e-01
6	156	1	4.7536744353e-01
6	157	1	4.7586886731e-01
6	158	1	4.7630972667e-01
6	159	1	4.7685036951e-01
6	160	1	4.7772149654e-01
6	161	1	4.7637372796e-01
6	162	1	4.7648868088e-01
6	163	1	4.7629942206e-01
6	164	1	4.7676939760e-01
6	165	1	4.7618398138e-01
6	166	1	4.7602902759e-01
6	167	1	4.7668938619e-01
6	168	1	4.7640482583e-01
6	169	1	4.7623088611e-01
6	170	1	4.7572039891e-01
6	171	1	4.7595698754e-01
6	172	1	4.7736807887e-01
6	173	1	4.7731598718e-01
6	174	1	4.7808367437e-01
6	175	1	4.7693999766e-01
6	176	1	4.7593892603e-01
6	177	1	4.7672389067e-01
6	178	1	4.7577571028e-01
6	179	1	4.7765245217e-01
6	180	1	4.7695850662e-01
6	181	1	4.7733682146e-01
6	182	1	4.7712688334e-01
6	183	1	4.7631248175e-01
6	184	1	4.7719086734e-01
6	185	1	4.7708603398e-01
6	186	1	4.7607299530e-01
6	187	1	4.7699971494e-01
6	188	1	4.7752720305e-01
6	189	1	4.7611029225e-01
6	190	1	4.7686325186e-01
6	191	1	4.7683556895e-01
6	192	1	4.7658497562e-01
6	193	1	4.7599764111e-01
6	194	1	4.7684951432e-01
6	195	1	4.7616715133e-01
6	196	1	4.7772059478e-01
6	197	1	4.7610811662e-01
6	198	1	4.7576454156e-01
6	199	1	4.7653773217e-01
7	0	1	4.0044942890e-01
7	1	1	4.0238267748e-01
7	2	1	4.0050576722e-01
7	3	1	4.0178278373e-01
7	4	1	4.0186165794e-01
7	5	1	4.0139814891e-01
7	6	1	4.0218174506e-01
7	7	1	4.0196452619e-01
7	8	1	4.0258330269e-01
7	9	1	4.0298925369e-01
7	10	1	4.0264749144e-01
7	11	1	4.0179752530e-01
7	12	1	4.0123817916e-01
7	13	1	4.0142742003e-01
7	14	1	4.0142594012e-01
7	15	1	4.0192097107e-01
7	16	1	4.0155058311e-01
7	17	1	4.0291431874e-01
7	18	1	4.0168474504e-01
7	19	1	4.0170168570e-01
7	20	1	4.0131808444e-01
7	21	1	4.0143520534e-01
7	22	1	4.0151854851e-01
7	23	1	4.0152630566e-01
7	24	1	4.0236347928e-01
7	25	1	4.0146163097e-01
7	26	1	4.0116710392e-01
7	27	1	4.0110295680e-01
7	28	1	4.0160381976e-01
7	29	1	4.0167341370e-01
7	30	1	4.0187419362e-01
7	31	1	4.0136287945e-01
7	32	1	4.0238945762e-01
7	33	1	4.0265352342e-01
7	34	1	4.0242544394e-01
7	35	1	4.0352914458e-01
7	36	1	4.0146870529e-01
7	37	1	4.0109974812e-01
7	38	1	4.0260268495e-01
7	39	1	4.0100915089e-01
7	40	1	4.0234313215e-01
7	41	1	4.0274141814e-01
7	42	1	4.0133518610e-01
7	43	1	4.0261367596e-01
7	44	1	4.0174521700e-01
7	45	1	4.0243798345e-01
7	46	1	4.0251403474e-01
7	47	1	4.0128291881e-01
7	48	1	4.0137694312e-01
7	49	1	4.0185540543e-01
7	50	1	4.0151105328e-01
7	51	1	4.0108864300e-01
7	52	1	4.0026660073e-01
7	53	1	4.0234861710e-01
7	54	1	4.0195894478e-01
7	55	1	4.0201396791e-01
7	56	1	4.0074528928e-01
7	57	1	4.0209675535e-01
7	58	1	4.0198708837e-01
7	59	1	4.0126150638e-01
7	60	1	4.0153314102e-01
7	61	1	4.0190260853e-01
7	62	1	4.0260020374e-01
7	63	1	4.0109815232e-01
7	64	1	4.0133051167e-01
7	65	1	4.0374786396e-01
7	66	1	4.0118284504e-01
7	67	1	4.0189003656e-01
7	68	1	4.0198919754e-01
7	69	1	4.0186029026e-01
7	70	1	4.0102249317e-01
7	71	1	4.0150767344e-01
7	72	1	4.0160529267e-01
7	73	1	4.0204659121e-01
7	74	1	4.0106509944e-01
7	75	1	4.0202670548e-01
7	76	1	4.0226914583e-01
7	77	1	4.0292178236e-01
7	78	1	4.0102821231e-01
7	79	1	4.0109989478e-01
7	80	1	4.0232011387e-01
7	81	1	4.0213653394e-01
7	82	1	4.0120336965e-01
7	83	1	4.0167883861e-01
7	84	1	4.0215233520e-01
7	85	1	4.0048406806e-01
7	86	1	4.0173492043e-01
7	87	1	4.0224782175e-01
7	88	1	4.0197145623e-01
7	89	1	4.0211069623e-01
7	90	1	4.0172698128e-01
7	91	1	4.0284080501e-01
7	92	1	4.0165807303e-01
7	93	1	4.0203579898e-01
7	94	1	4.0181340817e-01
7	95	1	4.0243574219e-01
7	96	1	4.0213174837e-01
7	97	1	4.0175291050e-01
7	98	1	4.0176196052e-01
7	99	1	4.0173883433e-01
7	100	1	4.0175019175e-01
7	101	1	4.0216077568e-01
7	102	1	4.0141681679e-01
7	103	1	4.0133961268e-01
7	104	1	4.0278911053e-01
7	105	1	4.0266260661e-01
7	106	1	4.0100835791e-01
7	107	1	4.0153541476e-01
7	108	1	4.0245911130e-01
7	109	1	4.0099289938e-01
7	110	1	4.0263291267e-01
7	111	1	4.0187216439e-01
7	112	1	4.0200969755e-01
7	113	1	4.0336415723e-01
7	114	1	4.0187921067e-01
7	115	1	4.0280103815e-01
7	116	1	3.9984456856e-01
7	117	1	4.0167861294e-01
7	118	1	4.0216131374e-01
7	119	1	4.0201918449e-01
7	120	1	3.9997566820e-01
7	121	1	4.0130348697e-01
7	122	1	4.0230042246e-01
7	123	1	4.0222187332e-01
7	124	1	4.0311510959e-01
7	125	1	4.0138432306e-01
7	126	1	4.0196789543e-01
7	127	1	4.0118802895e-01
7	128	1	4.0130214107e-01
7	129	1	4.0239257112e-01
7	130	1	4.0139098795e-01
7	131	1	4.0210973220e-01
7	132	1	4.0210702530e-01
7	133	1	4.0178925503e-01
7	134	1	4.0091968828e-01
7	135	1	4.0317248880e-01
7	136	1	4.0223211420e-01
7	137	1	4.0057227327e-01
7	138	1	4.0264636766e-01
7	139	1	4.0173396289e-01
7	140	1	4.0173678001e-01
7	141	1	4.0183175707e-01
7	142	1	4.0245902027e-01
7	143	1	4.0135370429e-01
7	144	1	4.0056403689e-01
7	145	1	4.0219755204e-01
7	146	1	4.0373081743e-01
7	147	1	4.0201258332e-01
7	148	1	4.0211796222e-01
7	149	1	4.0116334108e-01
7	150	1	4.0228867217e-01
7	151	1	4.0072651063e-01
7	152	1	4.0163181325e-01
7	153	1	4.0248728350e-01
7	154	1	4.0273089966e-01
7	155	1	4.0214437081e-01
7	156	1	4.0043089587e-01
7	157	1	4.0091431522e-01
7	158	1	4.0143004228e-01
7	159	1	4.0202179167e-01
7	160	1	4.0302155078e-01
7	161	1	4.0145965646e-01
7	162	1	4.0172908133e-01
7	163	1	4.0144531205e-01
7	164	1	4.0188927633e-01
7	165	1	4.0125156611e-01
7	166	1	4.0117415470e-01
7	167	1	4.0189494918e-01
7	168	1	4.0155776021e-01
7	169	1	4.0139443496e-01
7	170	1	4.0067068063e-01
7	171	1	4.0105697457e-01
7	172	1	4.0250812411e-01
7	173	1	4.0251105910e-01
7	174	1	4.0349482511e-01
7	175	1	4.0205344521e-01
7	176	1	4.0100839637e-01
7	177	1	4.0172732476e-01
7	178	1	4.0094955448e-01
7	179	1	4.0300341388e-01
7	180	1	4.0218423154e-01
7	181	1	4.0259115978e-01
7	182	1	4.0224624666e-01
7	183	1	4.0139842514e-01
7	184	1	4.0239692055e-01
7	185	1	4.0233692742e-01
7	186	1	4.0130085656e-01
7	187	1	4.0219329579e-01
7	188	1	4.0269501284e-01
7	189	1	4.0119127670e-01
7	190	1	4.0197640461e-01
7	191	1	4.0194524761e-01
7	192	1	4.0184037830e-01
7	193	1	4.0118947909e-01
7	194	1	4.0198205193e-01
7	195	1	4.0131898523e-01
7	196	1	4.0301118932e-01
7	197	1	4.0122627620e-01
7	198	1	4.0074912136e-01
7	199	1	4.0160685953e-01
8	0	1	3.3456695759e-01
8	1	1	3.3658534986e-01
8	2	1	3.3479326418e-01
8	3	1	3.3603000847e-01
8	4	1	3.3607945947e-01
8	5	1	3.3553063890e-01
8	6	1	3.3633270269e-01
8	7	1	3.3613723532e-01
8	8	1	3.3685407118e-01
8	9	1	3.3712223110e-01
8	10	1	3.3678999734e-01
8	11	1	3.3590549400e-01
8	12	1	3.3549627891e-01
8	13	1	3.3561467233e-01
8	14	1	3.3578962806e-01
8	15	1	3.3621977746e-01
8	16	1	3.3571785398e-01
8	17	1	3.3716419863e-01
8	18	1	3.3583781021e-01
8	19	1	3.3578549908e-01
8	20	1	3.3547615468e-01
8	21	1	3.3554958645e-01
8	22	1	3.3565412406e-01
8	23	1	3.3566077576e-01
